student_id,query_index,total_queries,is_first_query,time_since_session_start_s,time_since_last_query_s,pre_duration_s,pre_code_edits,pre_code_edit_rate,pre_chars_inserted,pre_chars_deleted,pre_code_deletes,pre_net_code_growth,pre_delete_type_ratio,pre_terminal_runs,pre_terminal_errors,pre_max_consecutive_errors,pre_mean_time_between_runs_s,pre_error_self_fix,pre_error_ai_fix,pre_error_reading_time_s,pre_error_to_edit_s,pre_failed_test_count,pre_failed_test_self_fix,pre_failed_test_ai_fix,pre_failed_test_to_edit_s,pre_longest_idle_s,thinking_time_s,pre_tab_switches,pre_tab_hidden_time_s,pre_response_reading_time_s,pre_chat_to_code_latency_s,pre_time_in_editor_s,pre_time_in_terminal_s,pre_time_in_chat_s,pre_time_in_task_s,pre_time_in_tests_s,implementing_time_s,debugging_time_s,testing_time_s,seeking_help_time_s,thinking_task_s,thinking_llm_s,thinking_error_s,thinking_code_s,query_length_chars,ai_response_length_chars,test_passed_at_query,test_total_at_query,task_completed,final_test_passed,final_test_total,session_duration_s
11740,6,8,0,326.89,48.46,31.5,65,2.0634,60,1,1,59,0.0154,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.81,12.81,0,0.0,12.97,12.97,0.0,17.84,0.0,0.0,0.0,0.0,17.84,0.0,0.0,0.0,13.67,0.0,0.0,17,545,3,4,1,4,4,999.8
11740,7,8,0,362.57,35.68,17.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,17.0,17.0,0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,56,591,3,4,1,4,4,999.8
11740,8,8,0,440.07,77.5,56.52,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,56.48,56.48,0,0.0,71.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.52,0.0,0.0,260,590,3,4,1,4,4,999.8
11741,1,6,1,67.89,0.0,52.89,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,30.7,44.42,0,0.0,0.0,0.0,0.0,0.0,0.0,52.89,0.0,0.0,0.0,0.0,0.0,52.89,0.0,0.0,0.0,25,182,0,0,1,4,4,943.89
11741,2,6,0,142.59,74.7,127.59,29,0.2273,29,0,0,29,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,30.7,93.3,1,0.0,0.0,0.0,23.66,0.0,4.84,60.7,0.0,23.66,0.0,0.0,4.84,60.7,22.09,0.0,16.3,6,182,0,0,1,4,4,943.89
11741,4,6,0,174.62,21.29,3.87,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,3.87,3.87,0,0.0,18.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,0.0,0.0,4,163,0,0,1,4,4,943.89
11741,5,6,0,204.82,30.19,13.38,1,0.0748,1,0,0,1,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,7.1,7.1,0,0.0,9.16,9.16,0.0,4.21,0.0,0.0,2.88,0.0,1.33,2.88,0.0,0.0,9.16,0.0,0.0,20,210,0,0,1,4,4,943.89
11741,6,6,0,255.16,50.35,33.62,4,0.119,2,2,2,0,0.5,2,2,1,15.37,0,0,15.36,0.0,0,0,0,0.0,9.98,22.35,0,0.0,7.55,7.55,0.0,19.37,0.0,0.0,15.39,0.0,3.98,15.39,0.0,0.0,7.55,6.69,0.0,18,275,0,0,1,4,4,943.89
11744,1,2,1,331.62,0.0,316.62,83,0.2621,44,36,36,8,0.4337,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,55.81,257.08,12,141.91,0.0,0.0,38.66,0.0,0.0,75.95,0.0,38.66,0.0,0.0,0.0,75.95,0.0,0.0,202.01,76,198,0,0,1,4,4,981.95
11744,2,2,0,353.28,21.66,5.11,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.11,5.11,0,0.0,20.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11,0.0,0.0,19,311,0,0,1,4,4,981.95
11746,1,2,1,136.89,0.0,121.89,15,0.1231,12,3,3,9,0.2,1,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,30.12,87.86,0,0.0,0.0,0.0,10.81,0.0,17.48,78.83,0.0,10.81,0.0,0.0,17.48,78.83,0.0,0.0,14.76,83,200,2,4,1,4,4,965.25
11746,2,2,0,394.95,258.06,241.08,144,0.5973,123,12,12,111,0.0833,13,2,1,11.61,2,0,7.61,7.61,5,4,0,7.02,19.42,123.87,4,31.07,15.18,15.18,0.0,148.59,2.82,0.0,0.0,0.0,148.59,0.0,2.82,0.0,12.36,77.31,0.0,43,248,3,4,1,4,4,965.25
11749,1,10,1,121.01,0.0,106.01,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,61.02,96.84,0,0.0,0.0,0.0,0.0,0.0,3.94,102.07,0.0,0.0,0.0,0.0,3.94,102.07,0.0,0.0,0.0,55,173,0,0,1,4,4,947.94
11749,2,10,0,148.06,27.05,10.4,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.5,8.5,0,0.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,40,254,0,0,1,4,4,947.94
11749,3,10,0,177.61,29.55,12.81,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.81,12.81,0,0.0,27.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81,0.0,0.0,11,463,0,0,1,4,4,947.94
11749,4,10,0,254.58,76.97,58.73,1,0.017,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,19.95,43.92,0,0.0,21.32,21.32,10.18,0.0,27.23,0.0,0.0,10.18,0.0,0.0,27.23,0.0,21.32,0.0,0.0,33,520,0,0,1,4,4,947.94
11749,5,10,0,344.81,90.23,72.08,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,36.24,56.51,0,0.0,87.08,0.0,0.0,0.0,24.87,0.0,0.0,0.0,0.0,0.0,24.87,0.0,47.21,0.0,0.0,38,401,0,0,1,4,4,947.94
11749,6,10,0,464.66,119.85,101.41,93,0.9171,82,10,10,73,0.1075,1,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,25.25,68.2,0,0.0,18.6,18.6,23.63,0.0,3.84,0.0,0.0,23.63,0.0,0.0,3.84,0.0,18.6,0.0,55.34,107,600,2,4,1,4,4,947.94
11749,7,10,0,600.22,135.56,116.95,21,0.1796,10,4,4,7,0.1905,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,39.68,99.46,0,0.0,26.18,26.18,0.0,18.44,0.0,0.0,0.0,0.0,18.44,0.0,0.0,0.0,29.67,68.83,0.0,29,380,3,4,1,4,4,947.94
11749,8,10,0,634.29,34.07,17.08,12,0.7027,10,2,2,8,0.1667,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.17,8.17,0,0.0,9.21,9.21,0.0,7.87,0.0,0.0,0.0,0.0,7.87,0.0,0.0,0.0,9.21,0.0,0.0,36,446,3,4,1,4,4,947.94
11749,9,10,0,744.07,109.78,88.75,2,0.0225,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,62.59,79.64,2,10.65,62.59,62.59,0.0,0.0,6.52,0.0,0.0,0.0,0.0,0.0,6.52,0.0,82.23,0.0,0.0,68,803,3,4,1,4,4,947.94
11749,10,10,0,811.71,67.64,48.7,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,39.18,39.18,0,0.0,63.7,0.0,0.0,0.0,8.61,0.0,0.0,0.0,0.0,0.0,8.61,0.0,40.08,0.0,0.0,96,855,3,4,1,4,4,947.94
11750,1,15,1,215.45,0.0,200.45,64,0.3193,57,7,7,50,0.1094,5,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,41.0,150.8,0,0.0,0.0,0.0,54.52,0.0,5.4,57.28,0.0,54.52,0.0,0.0,5.4,57.28,0.0,0.0,83.25,59,160,3,4,1,4,4,1026.99
11750,2,15,0,236.15,20.7,4.37,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.37,4.37,0,0.0,19.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,0.0,0.0,16,226,3,4,1,4,4,1026.99
11750,5,15,0,293.49,31.05,13.88,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.88,13.88,0,0.0,28.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,0.0,0.0,35,328,3,4,1,4,4,1026.99
11750,6,15,0,373.81,80.32,63.0,100,1.5873,64,35,35,29,0.35,2,2,1,17.68,1,0,5.98,5.98,0,0,0,0.0,10.25,27.82,0,0.0,10.9,10.9,0.0,44.68,0.0,0.0,0.0,0.0,44.68,0.0,0.0,0.0,10.9,7.42,0.0,49,790,3,4,1,4,4,1026.99
11750,7,15,0,426.59,52.79,30.67,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,30.67,30.67,0,0.0,45.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.67,0.0,0.0,22,498,3,4,1,4,4,1026.99
11750,8,15,0,702.26,275.67,258.27,65,0.2517,25,40,40,-15,0.6154,27,1,1,1.42,1,0,18.7,18.7,1,1,0,7.62,129.35,235.49,2,129.35,25.02,25.02,0.0,24.2,0.0,0.0,0.0,0.0,24.2,0.0,0.0,0.0,25.02,209.05,0.0,76,442,4,4,1,4,4,1026.99
11750,9,15,0,737.18,34.92,17.2,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,16.75,16.75,0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,92,418,4,4,1,4,4,1026.99
11750,11,15,0,787.82,41.15,24.37,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,16.17,21.6,0,0.0,39.37,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,1.97,0.0,22.4,0.0,0.0,87,302,4,4,1,4,4,1026.99
11750,12,15,0,825.8,37.98,20.98,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,20.98,20.98,0,0.0,35.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98,0.0,0.0,62,511,4,4,1,4,4,1026.99
11750,14,15,0,873.27,35.9,18.37,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.52,12.73,0,0.0,33.37,0.0,0.0,0.0,5.63,0.0,0.0,0.0,0.0,0.0,5.63,0.0,12.73,0.0,0.0,95,650,4,4,1,4,4,1026.99
11750,15,15,0,893.0,19.73,0.73,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.73,0.73,0,0.0,15.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,39,284,4,4,1,4,4,1026.99
11751,1,14,1,129.08,0.0,114.08,17,0.149,15,1,1,14,0.0588,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,37.5,83.25,0,0.0,0.0,0.0,15.92,0.0,0.0,82.27,0.0,15.92,0.0,0.0,0.0,82.27,0.0,0.0,15.9,29,519,0,0,1,4,4,942.78
11751,2,14,0,168.03,38.95,20.72,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.03,17.56,0,0.0,35.72,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,3.17,0.0,17.55,0.0,0.0,57,318,0,0,1,4,4,942.78
11751,3,14,0,222.79,54.76,36.56,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.91,21.61,0,0.0,51.56,0.0,0.0,0.0,25.45,0.0,0.0,0.0,0.0,0.0,25.45,0.0,11.12,0.0,0.0,69,513,0,0,1,4,4,942.78
11751,4,14,0,258.12,35.33,17.11,1,0.0585,0,1,1,-1,1.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.61,13.61,0,0.0,14.42,14.42,2.69,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0,0.0,14.42,0.0,0.0,21,437,0,0,1,4,4,942.78
11751,5,14,0,277.23,19.11,1.2,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1.2,1.2,0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,3,570,0,0,1,4,4,942.78
11751,6,14,0,308.0,30.77,12.17,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.17,12.17,0,0.0,27.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17,0.0,0.0,14,457,0,0,1,4,4,942.78
11751,7,14,0,333.48,25.48,6.96,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.96,6.96,0,0.0,21.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,0.0,0.0,9,297,0,0,1,4,4,942.78
11751,8,14,0,379.22,45.74,28.84,3,0.104,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.38,23.63,0,0.0,14.25,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.84,0.0,0.0,41,455,0,0,1,4,4,942.78
11751,9,14,0,401.33,22.12,2.1,2,0.9547,2,0,0,2,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.18,0.0,0,0.0,0.18,0.18,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.18,0.0,1.85,14,465,0,0,1,4,4,942.78
11751,10,14,0,423.43,22.1,1.08,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1.08,1.08,0,0.0,16.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,46,336,0,0,1,4,4,942.78
11751,11,14,0,473.39,49.96,32.7,1,0.0306,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.45,15.81,1,0.0,3.57,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,0.0,0.0,28,355,0,0,1,4,4,942.78
11751,12,14,0,573.63,100.24,76.66,65,0.848,63,2,2,61,0.0308,13,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,29.24,36.0,11,10.66,31.19,31.19,40.01,0.0,0.0,0.0,0.0,40.01,0.0,0.0,0.0,0.0,31.18,0.0,5.46,17,687,3,4,1,4,4,942.78
11751,13,14,0,704.33,130.69,112.02,27,0.241,24,2,2,22,0.0741,13,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,21.18,62.53,12,34.4,41.53,41.53,0.0,17.72,0.0,0.0,0.0,0.0,17.72,0.0,0.0,0.0,43.69,50.61,0.0,11,496,3,4,1,4,4,942.78
11751,14,14,0,744.27,39.94,21.63,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,21.63,21.63,0,0.0,36.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.63,0.0,0.0,53,520,3,4,1,4,4,942.78
11752,1,6,1,132.91,0.0,117.91,34,0.2884,33,1,1,32,0.0294,1,0,0,0.0,0,0,0.0,0.0,1,1,0,13.95,35.46,69.78,0,0.0,0.0,0.0,13.22,11.31,0.0,65.06,0.0,13.22,11.31,0.0,0.0,65.06,0.0,11.2,17.12,38,465,0,4,1,4,4,971.17
11752,2,6,0,235.12,102.21,84.15,87,1.0338,84,3,3,81,0.0345,4,0,0,19.47,0,0,0.0,0.0,3,2,0,3.6,14.54,27.8,0,0.0,25.14,29.69,0.0,47.36,0.0,0.0,2.67,0.0,44.69,2.67,0.0,0.0,29.69,7.1,0.0,27,522,3,4,1,4,4,971.17
11752,3,6,0,298.39,63.27,45.33,7,0.1544,4,2,2,2,0.2857,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,32.14,32.14,0,0.0,32.78,32.78,0.0,2.92,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0,32.78,9.63,0.0,11,541,3,4,1,4,4,971.17
11752,4,6,0,351.23,52.84,35.49,63,1.775,29,34,34,-5,0.5397,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.96,14.86,0,0.0,13.48,13.48,0.0,14.98,0.0,0.0,0.0,0.0,14.98,0.0,0.0,0.0,13.48,7.03,0.0,19,562,3,4,1,4,4,971.17
11752,5,6,0,382.01,30.79,13.13,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.13,13.13,0,0.0,28.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13,0.0,0.0,20,528,3,4,1,4,4,971.17
11752,6,6,0,462.86,80.85,61.6,88,1.4287,75,11,11,64,0.125,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,16.08,28.43,0,0.0,6.06,6.06,0.0,32.98,0.0,0.0,0.0,0.0,32.98,0.0,0.0,0.0,6.06,22.55,0.0,72,603,3,4,1,4,4,971.17
11753,1,5,1,88.87,0.0,73.87,5,0.0677,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,21.93,56.75,0,0.0,0.0,0.0,0.0,0.0,24.46,49.41,0.0,0.0,0.0,0.0,24.46,49.41,0.0,0.0,0.0,360,185,0,0,0,0,0,941.14
11753,2,5,0,109.29,20.41,3.63,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,3.63,3.63,0,0.0,18.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0,0.0,9,283,0,0,0,0,0,941.14
11753,3,5,0,133.31,24.03,6.36,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.69,5.69,0,0.0,21.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,0.0,0.0,11,256,0,0,0,0,0,941.14
11753,4,5,0,385.56,252.25,234.75,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,133.01,203.87,4,10.41,249.75,0.0,0.0,0.0,29.17,0.0,0.0,0.0,0.0,0.0,29.17,0.0,205.58,0.0,0.0,367,246,0,0,0,0,0,941.14
11753,5,5,0,827.29,441.73,424.9,54,0.1271,42,11,11,31,0.2037,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,261.14,380.61,0,0.0,262.61,262.61,40.53,0.0,0.0,0.0,0.0,40.53,0.0,0.0,0.0,0.0,262.61,0.0,121.77,15,207,0,0,0,0,0,941.14
11754,1,12,1,211.95,0.0,196.95,17,0.0863,15,2,2,13,0.1176,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,46.71,173.81,2,7.85,0.0,0.0,81.01,0.0,2.92,71.58,0.0,81.01,0.0,0.0,2.92,71.58,0.0,0.0,41.44,41,258,0,0,1,4,4,941.08
11754,3,12,0,287.76,60.21,42.99,6,0.1396,5,1,1,4,0.1667,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.42,23.15,0,0.0,12.99,12.99,7.36,0.0,0.0,0.0,0.0,7.36,0.0,0.0,0.0,0.0,12.99,0.0,22.64,8,496,0,0,1,4,4,941.08
11754,4,12,0,309.55,21.79,4.45,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.45,4.45,0,0.0,19.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.0,0.0,29,365,0,0,1,4,4,941.08
11754,5,12,0,356.01,46.46,29.11,35,1.2022,31,3,3,28,0.0857,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.23,9.2,0,0.0,5.58,5.58,16.08,0.0,0.0,0.0,0.0,16.08,0.0,0.0,0.0,0.0,5.58,0.0,7.45,10,355,0,0,1,4,4,941.08
11754,7,12,0,444.25,70.65,49.87,11,0.2206,7,4,4,3,0.3636,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,27.76,27.76,0,0.0,0.13,0.13,9.86,0.0,0.0,0.0,0.0,9.86,0.0,0.0,0.0,0.0,0.13,0.0,39.88,29,436,0,0,1,4,4,941.08
11754,8,12,0,463.53,19.28,1.57,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1.57,1.57,0,0.0,16.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,11,579,0,0,1,4,4,941.08
11754,9,12,0,507.38,43.85,25.25,20,0.7921,13,7,7,6,0.35,1,1,1,0.0,1,0,7.36,7.36,0,0,0,0.0,7.54,16.38,0,0.0,3.29,3.29,3.96,6.37,0.0,0.0,0.0,3.96,6.37,0.0,0.0,0.0,0.0,0.0,14.91,11,644,0,0,1,4,4,941.08
11754,10,12,0,577.28,69.9,51.53,29,0.5628,28,0,0,28,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,13.39,20.07,0,0.0,13.92,13.92,0.0,19.43,0.0,0.0,0.0,0.0,19.43,0.0,0.0,0.0,13.92,18.17,0.0,11,936,0,0,1,4,4,941.08
11754,11,12,0,661.23,83.95,64.01,9,0.1406,0,9,9,-9,1.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.08,10.08,0,0.0,10.68,10.68,0.0,1.45,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,10.68,51.87,0.0,19,797,0,0,1,4,4,941.08
11754,12,12,0,700.34,39.11,20.15,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,20.15,20.15,0,0.0,35.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.15,0.0,0.0,21,664,0,0,1,4,4,941.08
11756,1,4,1,100.52,0.0,85.52,1,0.0117,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,36.53,72.54,0,0.0,0.0,0.0,13.34,0.0,10.15,62.03,0.0,13.34,0.0,0.0,10.15,62.03,0.0,0.0,0.0,53,158,0,0,1,4,4,974.94
11756,4,4,0,603.74,475.05,458.83,265,0.5776,217,42,42,175,0.1585,17,2,1,21.89,2,0,27.71,27.71,2,2,0,12.52,63.68,318.52,10,110.46,14.26,14.26,31.08,213.07000000000002,15.48,0.0,11.46,31.08,201.61,11.46,15.48,0.0,22.46,117.9,58.84,9,308,4,4,1,4,4,974.94
11757,1,8,1,132.6,0.0,117.6,26,0.2211,26,0,0,26,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,19.55,96.37,2,15.92,0.0,0.0,27.36,0.0,0.0,34.26,0.0,27.36,0.0,0.0,0.0,34.26,0.0,0.0,55.98,40,256,0,0,1,4,4,929.68
11757,2,8,0,161.42,28.83,12.08,3,0.2483,2,1,1,1,0.3333,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.87,6.87,0,0.0,7.37,7.37,4.71,0.0,0.0,0.0,0.0,4.71,0.0,0.0,0.0,0.0,7.37,0.0,0.0,38,332,0,0,1,4,4,929.68
11757,4,8,0,221.94,46.53,29.37,52,1.7703,33,19,19,14,0.3654,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,4.65,8.4,0,0.0,0.13,0.13,17.86,0.0,0.0,0.0,0.0,17.86,0.0,0.0,0.0,0.0,0.14,0.0,11.38,11,438,0,0,1,4,4,929.68
11757,5,8,0,284.19,62.26,44.83,58,1.2937,2,56,56,-54,0.9655,5,1,1,7.28,1,0,20.69,20.69,0,0,0,0.0,9.78,31.78,0,0.0,7.84,7.84,0.0,8.629999999999999,0.0,0.0,0.02,0.0,8.61,0.02,0.0,0.0,7.84,28.35,0.0,26,388,0,0,1,4,4,929.68
11757,6,8,0,313.93,29.73,12.31,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.31,12.31,0,0.0,27.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.31,0.0,0.0,40,702,0,0,1,4,4,929.68
11757,7,8,0,376.77,62.85,44.54,29,0.6511,26,3,3,23,0.1034,10,10,1,0.27,0,0,0.25,0.0,0,0,0,0.0,9.64,9.64,0,0.0,10.02,10.02,0.0,23.400000000000002,0.0,0.0,2.48,0.0,20.92,2.48,0.0,0.0,10.02,11.11,0.0,24,715,0,0,1,4,4,929.68
11757,8,8,0,618.19,241.42,220.42,150,0.6805,102,43,43,62,0.2867,20,0,0,4.54,0,0,0.0,0.0,3,3,0,6.67,13.16,48.74,0,0.0,13.67,13.67,0.0,84.12,0.0,0.0,1.62,0.0,82.5,1.62,0.0,0.0,13.67,122.64,0.0,46,552,4,4,1,4,4,929.68
11758,1,3,1,83.96,0.0,68.96,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,20.58,45.5,0,0.0,0.0,0.0,0.0,0.0,22.83,46.14,0.0,0.0,0.0,0.0,22.83,46.14,0.0,0.0,0.0,76,204,0,0,1,4,4,965.27
11758,2,3,0,215.39,131.42,113.02,79,0.699,39,38,38,1,0.481,2,1,1,13.54,1,0,9.99,9.99,1,0,0,0.0,8.46,59.63,0,0.0,16.83,16.83,35.33,3.53,18.78,0.0,0.0,35.33,3.53,0.0,18.78,0.0,19.01,15.33,21.05,59,220,2,4,1,4,4,965.27
11758,3,3,0,485.23,269.84,253.01,91,0.3597,87,0,0,87,0.0,15,1,1,5.05,1,0,4.66,4.66,1,1,0,9.98,48.25,186.94,12,59.88,77.52,77.52,0.0,52.44,0.0,0.0,0.0,0.0,52.44,0.0,0.0,0.0,108.97,91.6,0.0,20,253,4,4,1,4,4,965.27
11760,1,13,1,201.32,0.0,186.32,84,0.4508,59,11,11,48,0.131,1,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,32.19,134.19,0,0.0,0.0,0.0,80.15,0.0,0.0,77.51,0.0,80.15,0.0,0.0,0.0,77.51,0.0,0.0,28.65,36,167,0,4,0,3,4,1079.78
11760,2,13,0,238.02,36.71,20.48,4,0.1953,4,0,0,4,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.91,8.91,0,0.0,19.63,19.63,0.0,0.85,7.76,0.0,0.0,0.0,0.85,0.0,7.76,0.0,11.88,0.0,0.0,48,187,0,4,0,3,4,1079.78
