student_id,query_index,total_queries,is_first_query,time_since_session_start_s,time_since_last_query_s,pre_duration_s,pre_code_edits,pre_code_edit_rate,pre_chars_inserted,pre_chars_deleted,pre_code_deletes,pre_net_code_growth,pre_delete_type_ratio,pre_terminal_runs,pre_terminal_errors,pre_max_consecutive_errors,pre_mean_time_between_runs_s,pre_error_self_fix,pre_error_ai_fix,pre_error_reading_time_s,pre_error_to_edit_s,pre_failed_test_count,pre_failed_test_self_fix,pre_failed_test_ai_fix,pre_failed_test_to_edit_s,pre_longest_idle_s,thinking_time_s,pre_tab_switches,pre_tab_hidden_time_s,pre_response_reading_time_s,pre_chat_to_code_latency_s,pre_time_in_editor_s,pre_time_in_terminal_s,pre_time_in_chat_s,pre_time_in_task_s,pre_time_in_tests_s,implementing_time_s,debugging_time_s,testing_time_s,seeking_help_time_s,thinking_task_s,thinking_llm_s,thinking_error_s,thinking_code_s,query_length_chars,ai_response_length_chars,test_passed_at_query,test_total_at_query,task_completed,final_test_passed,final_test_total,session_duration_s
11591,4,6,0,216.69,90.26,72.05,103,1.4296,86,16,16,70,0.1553,26,0,0,0.57,0,0,0.0,0.0,1,1,0,9.35,8.5,21.02,0,0.0,4.97,4.97,0.0,38.69,0.0,0.0,0.0,0.0,38.69,0.0,0.0,0.0,4.97,28.39,0.0,9,498,4,4,1,4,4,334.68
11591,5,6,0,235.67,18.98,1.15,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1.15,1.15,0,0.0,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,5,351,4,4,1,4,4,334.68
11591,6,6,0,279.19,43.51,25.97,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.9,13.18,0,0.0,40.97,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,13.46,0.0,0.0,500,400,4,4,1,4,4,334.68
11592,1,1,1,636.21,0.0,621.21,425,0.6841,360,51,51,309,0.12,317,10,1,1.51,10,0,3.81,6.67,33,28,0,13.74,40.34,375.48,10,90.95,0.0,0.0,71.56,249.04000000000002,1.08,36.08,117.79,71.56,131.25,117.79,1.08,36.08,0.0,234.36,29.09,69,481,3,4,1,4,4,730.43
11595,1,15,1,49.77,0.0,34.77,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.11,24.75,0,0.0,0.0,0.0,0.0,0.0,0.0,34.77,0.0,0.0,0.0,0.0,0.0,34.77,0.0,0.0,0.0,59,539,0,0,1,4,4,2430.53
11595,5,15,0,135.46,41.56,23.57,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.11,11.43,0,0.0,38.57,0.0,0.0,0.0,12.14,0.0,0.0,0.0,0.0,0.0,12.14,0.0,11.43,0.0,0.0,87,665,0,0,1,4,4,2430.53
11595,6,15,0,214.56,79.1,55.21,30,0.5434,9,3,3,11,0.1,2,2,1,10.92,2,0,5.83,5.83,0,0,0,0.0,10.96,21.86,0,0.0,11.92,11.92,0.0,21.89,0.0,0.0,0.0,0.0,21.89,0.0,0.0,0.0,11.92,21.4,0.0,343,531,0,0,1,4,4,2430.53
11595,7,15,0,243.32,28.75,10.33,3,0.2904,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.53,5.53,0,0.0,5.98,5.98,0.0,4.35,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,5.98,0.0,0.0,3,656,0,0,1,4,4,2430.53
11595,8,15,0,274.01,30.69,11.84,2,0.169,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.63,9.63,0,0.0,9.63,9.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84,0.0,0.0,370,645,0,0,1,4,4,2430.53
11595,9,15,0,313.2,39.19,20.51,8,0.3901,4,4,4,0,0.5,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.86,11.86,0,0.0,13.22,13.22,0.0,7.29,0.0,0.0,0.0,0.0,7.29,0.0,0.0,0.0,13.22,0.0,0.0,289,560,0,0,1,4,4,2430.53
11595,10,15,0,404.28,91.08,73.13,15,0.2051,9,2,2,9,0.1333,1,1,1,0.0,1,0,13.18,13.18,0,0,0,0.0,14.9,42.03,7,25.02,11.52,11.52,0.0,19.08,0.0,0.0,0.0,0.0,19.08,0.0,0.0,0.0,11.52,42.54,0.0,110,425,3,4,1,4,4,2430.53
11595,12,15,0,443.68,18.5,1.52,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1.52,1.52,0,0.0,16.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,21,490,3,4,1,4,4,2430.53
11595,14,15,0,496.09,38.31,18.44,1,0.0542,0,0,0,1,0.0,13,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.6,10.65,0,0.0,9.69,9.69,0.0,1.51,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,9.69,7.23,0.0,19,481,4,4,1,4,4,2430.53
11596,1,1,1,303.82,0.0,288.82,83,0.2874,70,12,12,58,0.1446,11,1,1,5.81,1,0,10.14,10.14,2,2,0,8.19,65.79,229.64,0,0.0,0.0,0.0,26.36,13.43,2.52,64.99,0.0,26.36,13.43,0.0,2.52,64.99,0.0,71.37,110.15,64,127,3,4,1,4,4,419.86
11597,1,5,1,525.63,0.0,510.63,165,0.3231,131,34,34,97,0.2061,7,6,1,46.27,6,0,33.43,33.43,1,1,0,5.85,39.16,380.99,6,84.07,0.0,0.0,24.33,98.01,0.0,62.1,0.0,24.33,98.01,0.0,0.0,62.1,0.0,291.97,34.22,66,164,2,4,0,2,4,942.19
11597,2,5,0,585.47,59.84,43.19,28,0.6482,25,3,3,22,0.1071,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,21.12,27.15,0,0.0,27.15,27.15,0.0,13.94,0.0,0.0,0.0,0.0,13.94,0.0,0.0,0.0,27.15,2.1,0.0,17,295,2,4,0,2,4,942.19
11597,3,5,0,771.87,186.4,169.44,74,0.4367,50,19,19,31,0.2568,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,15.88,83.55,0,0.0,16.77,16.77,0.0,75.44,0.0,0.0,0.0,0.0,75.44,0.0,0.0,0.0,16.77,77.23,0.0,78,572,2,4,0,2,4,942.19
11597,4,5,0,812.29,40.42,22.09,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,19.3,19.3,0,0.0,37.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.09,0.0,0.0,41,432,2,4,0,2,4,942.19
11597,5,5,0,877.7,65.4,48.28,19,0.3936,14,4,4,10,0.2105,3,3,1,13.55,1,0,6.27,11.4,0,0,0,0.0,16.85,27.39,0,0.0,17.6,17.6,0.0,17.38,0.0,0.0,0.0,0.0,17.38,0.0,0.0,0.0,17.59,13.3,0.0,11,471,2,4,0,2,4,942.19
11600,1,1,1,125.43,0.0,110.43,19,0.1721,16,3,3,13,0.1579,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,32.51,73.08,0,0.0,0.0,0.0,18.71,0.0,0.0,68.8,0.0,18.71,0.0,0.0,0.0,68.8,0.0,0.0,22.92,32,240,0,0,1,4,4,339.89
11604,1,3,1,69.44,0.0,54.44,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,14.85,28.37,0,0.0,0.0,0.0,0.0,0.0,0.0,54.44,0.0,0.0,0.0,0.0,0.0,54.44,0.0,0.0,0.0,24,135,0,0,1,4,4,454.27
11604,2,3,0,191.78,122.33,105.94,33,0.3115,32,1,1,31,0.0303,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,37.15,81.83,0,0.0,51.7,51.7,25.75,0.0,0.19,0.0,0.0,25.75,0.0,0.0,0.19,0.0,51.51,0.0,28.49,32,178,0,0,1,4,4,454.27
11604,3,3,0,402.08,210.31,193.94,96,0.495,89,7,7,82,0.0729,13,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,42.49,146.66,1,0.0,42.93,42.93,42.12,0.0,0.0,0.0,0.0,42.12,0.0,0.0,0.0,0.0,42.93,0.0,108.89,29,277,4,4,1,4,4,454.27
11612,1,2,1,251.68,0.0,236.68,49,0.207,9,8,8,1,0.1633,1,1,1,0.0,1,0,30.67,30.67,0,0,0,0.0,39.46,184.63,0,0.0,0.0,0.0,5.16,19.55,0.0,123.94,0.0,5.16,19.55,0.0,0.0,123.94,0.0,52.84,35.2,104,180,0,0,1,4,4,572.67
11612,2,2,0,495.74,244.05,227.87,148,0.6495,39,21,21,18,0.1419,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,74.12,152.4,0,0.0,75.17,75.17,0.0,119.29,0.0,0.0,0.0,0.0,119.29,0.0,0.0,0.0,75.17,33.42,0.0,26,173,3,4,1,4,4,572.67
11613,1,5,1,219.15,0.0,204.15,112,0.5486,6,104,104,-97,0.9286,41,2,1,2.71,2,0,3.83,3.83,0,0,0,0.0,31.75,136.19,4,31.4,0.0,0.0,32.12,8.91,0.0,79.22,2.84,32.12,6.07,2.84,0.0,79.22,0.0,13.22,70.68,19,266,4,4,1,4,4,475.33
11613,2,5,0,242.2,23.05,6.28,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.28,6.28,0,0.0,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28,0.0,0.0,39,259,4,4,1,4,4,475.33
11613,3,5,0,284.12,41.92,24.67,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.37,16.48,0,0.0,39.67,0.0,0.0,0.0,8.19,0.0,0.0,0.0,0.0,0.0,8.19,0.0,16.48,0.0,0.0,89,347,4,4,1,4,4,475.33
11613,4,5,0,338.56,54.44,36.39,54,1.4838,28,26,26,2,0.4815,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.68,9.68,0,0.0,10.27,10.27,14.95,0.0,0.0,0.0,0.0,14.95,0.0,0.0,0.0,0.0,10.27,0.0,11.17,25,285,4,4,1,4,4,475.33
11613,5,5,0,379.98,41.42,24.42,37,1.5151,15,22,22,-7,0.5946,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.19,13.56,0,0.0,13.91,13.91,0.0,10.51,0.0,0.0,0.0,0.0,10.51,0.0,0.0,0.0,13.91,0.0,0.0,15,343,3,4,1,4,4,475.33
11616,1,1,1,196.17,0.0,181.17,188,1.0377,158,30,30,128,0.1596,27,0,0,3.08,0,0,0.0,0.0,1,1,0,6.9,49.2,92.05,0,0.0,0.0,0.0,17.27,73.18,0.0,68.67,16.15,17.27,57.03,16.15,0.0,68.67,0.0,0.0,22.04,49,530,4,4,1,4,4,286.0
11617,1,6,1,124.25,0.0,109.25,34,0.3112,32,2,2,30,0.0588,2,0,0,0.03,0,0,0.0,0.0,1,0,0,0.0,17.97,67.59,0,0.0,0.0,0.0,20.73,0.0,0.0,54.83,0.0,20.73,0.0,0.0,0.0,54.83,0.0,0.0,33.69,37,185,3,4,1,4,4,673.93
11617,2,6,0,143.06,18.81,2.37,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1.2,0.0,0,0.0,17.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,3,158,3,4,1,4,4,673.93
11617,5,6,0,242.81,70.5,53.17,4,0.0752,2,2,2,0,0.5,6,0,0,0.17,0,0,0.0,0.0,3,3,0,2.16,7.05,34.85,0,0.0,31.12,31.12,0.0,12.87,0.0,0.0,2.68,0.0,10.19,2.68,0.0,0.0,31.12,9.18,0.0,47,194,3,4,1,4,4,673.93
11617,6,6,0,265.74,22.93,6.58,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.58,6.58,0,0.0,21.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58,0.0,0.0,20,294,3,4,1,4,4,673.93
11619,1,13,1,98.03,0.0,83.03,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,37.53,64.74,0,0.0,0.0,0.0,0.0,0.0,0.0,83.03,0.0,0.0,0.0,0.0,0.0,83.03,0.0,0.0,0.0,15,189,0,0,1,4,4,858.94
11619,2,13,0,179.08,81.05,64.5,34,0.5271,26,5,5,21,0.1471,1,1,1,0.0,1,0,3.16,3.16,0,0,0,0.0,17.58,39.44,0,0.0,13.94,17.14,0.0,36.16,0.0,0.0,0.0,0.0,36.16,0.0,0.0,0.0,28.35,0.0,0.0,18,397,0,0,1,4,4,858.94
11619,3,13,0,213.96,34.88,17.88,1,0.0559,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,14.77,14.77,0,0.0,15.57,15.57,0.0,2.31,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,15.57,0.0,0.0,13,249,0,0,1,4,4,858.94
11619,4,13,0,235.27,21.31,4.68,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.68,4.68,0,0.0,19.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,0.0,0.0,11,405,0,0,1,4,4,858.94
11619,5,13,0,294.69,59.42,42.19,10,0.237,2,8,8,-6,0.8,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,10.38,37.51,0,0.0,11.01,11.01,0.0,1.7,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,11.01,29.49,0.0,14,455,0,0,1,4,4,858.94
11619,6,13,0,330.46,35.77,17.65,1,0.0567,0,1,1,-1,1.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,15.14,15.14,0,0.0,16.99,16.99,0.0,0.66,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,16.99,0.0,0.0,8,315,0,0,1,4,4,858.94
11619,7,13,0,362.17,31.72,15.06,2,0.1328,1,1,1,0,0.5,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.85,12.85,0,0.0,13.87,13.87,0.0,1.18,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,13.87,0.0,0.0,3,390,0,0,1,4,4,858.94
11619,8,13,0,452.08,89.9,71.95,5,0.0695,2,3,3,-1,0.6,1,1,1,0.0,1,0,8.28,8.28,0,0,0,0.0,46.53,62.88,2,46.53,58.92,58.92,0.0,4.74,0.0,0.0,0.0,0.0,4.74,0.0,0.0,0.0,58.92,8.3,0.0,21,623,0,0,1,4,4,858.94
11619,9,13,0,619.24,167.16,149.24,111,0.7438,101,10,10,91,0.0901,3,2,1,25.96,2,0,12.27,12.27,1,1,0,5.69,19.12,74.36,0,0.0,20.65,20.65,0.0,87.33,0.0,0.0,0.0,0.0,87.33,0.0,0.0,0.0,20.65,41.26,0.0,17,319,3,4,1,4,4,858.94
11619,10,13,0,654.09,34.85,18.15,1,0.0551,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,16.47,16.47,0,0.0,16.47,16.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15,0.0,0.0,4,318,3,4,1,4,4,858.94
11619,11,13,0,727.02,72.93,55.4,22,0.3971,0,22,22,-22,1.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,25.69,44.0,0,0.0,27.75,27.75,0.0,6.61,0.0,0.0,0.0,0.0,6.61,0.0,0.0,0.0,27.75,21.03,0.0,4,415,3,4,1,4,4,858.94
11619,12,13,0,776.16,49.15,31.74,17,0.5357,16,0,0,16,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,17.33,24.36,0,0.0,17.98,17.98,0.0,13.76,0.0,0.0,0.0,0.0,13.76,0.0,0.0,0.0,17.98,0.0,0.0,4,464,3,4,1,4,4,858.94
11619,13,13,0,797.81,21.65,3.75,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,3.49,3.49,0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,5,312,3,4,1,4,4,858.94
11620,1,2,1,143.68,0.0,128.68,18,0.1399,16,2,2,14,0.1111,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,28.58,90.3,0,0.0,0.0,0.0,38.53,0.0,0.0,67.54,0.0,38.53,0.0,0.0,0.0,67.54,0.0,0.0,22.6,33,356,0,0,1,4,4,560.59
11620,2,2,0,173.13,29.46,10.61,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.1,10.1,0,0.0,25.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61,0.0,0.0,40,379,0,0,1,4,4,560.59
11622,1,6,1,472.91,0.0,457.91,141,0.3079,85,56,56,29,0.3972,18,18,1,24.27,17,0,13.56,19.23,0,0,0,0.0,31.61,329.18,12,79.09,0.0,0.0,0.0,105.86,0.0,54.19,5.36,0.0,100.5,5.36,0.0,54.19,0.0,297.86,0.0,18,304,0,0,0,1,4,1009.54
11622,2,6,0,506.72,33.82,17.05,3,0.176,1,2,2,-1,0.6667,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.71,9.71,0,0.0,10.27,10.27,0.0,6.78,0.0,0.0,0.0,0.0,6.78,0.0,0.0,0.0,10.27,0.0,0.0,11,244,0,0,0,1,4,1009.54
11622,3,6,0,672.94,166.21,149.47,73,0.4884,35,38,38,-3,0.5205,3,3,1,45.77,3,0,29.72,29.72,0,0,0,0.0,44.01,105.97,6,28.17,28.22,28.22,0.0,32.05,0.0,0.0,0.0,0.0,32.05,0.0,0.0,0.0,28.22,89.21,0.0,11,275,0,0,0,1,4,1009.54
11622,4,6,0,706.66,33.73,17.2,14,0.814,0,14,14,-14,1.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.94,11.94,0,0.0,12.8,12.8,0.0,4.4,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,12.8,0.0,0.0,11,298,0,0,0,1,4,1009.54
11622,5,6,0,766.27,59.6,42.4,2,0.0472,2,0,0,2,0.0,1,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,12.7,15.73,0,0.0,13.67,13.67,0.0,4.41,0.0,0.0,0.0,0.0,4.41,0.0,0.0,0.0,13.67,24.33,0.0,27,217,1,4,0,1,4,1009.54
11622,6,6,0,889.75,123.49,106.81,92,0.8614,44,48,48,-4,0.5217,4,4,1,20.44,3,0,9.09,9.09,0,0,0,0.0,35.45,59.65,0,0.0,38.19,38.19,0.0,38.27,0.0,0.0,0.0,0.0,38.27,0.0,0.0,0.0,38.19,30.35,0.0,11,238,1,4,0,1,4,1009.54
11624,1,6,1,447.13,0.0,432.13,238,0.5508,166,71,71,95,0.2983,11,7,1,20.04,7,0,9.42,10.77,4,4,0,7.57,29.53,280.42,0,0.0,0.0,0.0,21.14,137.28,1.61,57.2,11.29,21.14,125.99,11.29,1.61,57.2,0.0,200.61,14.28,54,312,3,4,1,4,4,870.03
11624,2,6,0,494.51,47.38,30.38,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.19,6.19,0,0.0,45.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.38,0.0,0.0,21,370,3,4,1,4,4,870.03
11624,3,6,0,574.5,79.99,62.46,26,0.4163,24,2,2,22,0.0769,10,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,7.15,24.92,0,0.0,26.44,26.44,0.0,24.07,0.0,0.0,0.0,0.0,24.07,0.0,0.0,0.0,26.44,11.95,0.0,39,476,3,4,1,4,4,870.03
11624,4,6,0,647.28,72.78,54.35,7,0.1288,4,3,3,1,0.4286,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,5.94,20.43,0,0.0,23.88,23.88,0.0,7.95,15.86,0.0,0.0,0.0,7.95,0.0,15.86,0.0,23.88,6.66,0.0,121,399,3,4,1,4,4,870.03
11624,5,6,0,772.3,125.02,106.35,77,0.724,36,41,41,-5,0.5325,30,0,0,0.81,0,0,0.0,0.0,3,0,0,0.0,19.96,68.31,0,0.0,14.99,14.99,0.0,58.120000000000005,0.0,0.0,23.84,0.0,34.28,23.84,0.0,0.0,14.99,33.23,0.0,37,397,3,4,1,4,4,870.03
11624,6,6,0,827.0,54.7,36.84,15,0.4072,14,1,1,13,0.0667,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.72,25.19,0,0.0,25.94,25.94,0.0,10.9,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,25.94,0.0,0.0,9,347,4,4,1,4,4,870.03
11626,1,3,1,147.77,0.0,132.77,34,0.2561,32,2,2,30,0.0588,3,1,1,36.71,1,0,34.82,34.82,1,0,0,0.0,24.74,99.93,0,0.0,0.0,0.0,0.0,24.89,0.0,91.5,0.0,0.0,24.89,0.0,0.0,91.5,0.0,16.38,0.0,29,192,3,4,1,4,4,525.98
11627,1,5,1,224.89,0.0,209.89,52,0.2478,41,11,11,30,0.2115,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,57.35,151.91,8,86.44,0.0,0.0,40.49,0.0,0.24,51.27,0.0,40.49,0.0,0.0,0.24,51.27,6.67,0.0,111.21,24,294,0,0,1,4,4,564.71
11627,2,5,0,242.09,17.2,0.37,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.21,0.0,0,0.0,15.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,29,221,0,0,1,4,4,564.71
11627,3,5,0,286.57,44.48,27.57,40,1.4511,36,4,4,32,0.1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.21,9.79,0,0.0,6.54,6.54,20.81,0.0,0.0,0.0,0.0,20.81,0.0,0.0,0.0,0.0,6.54,0.0,0.22,73,233,0,0,1,4,4,564.71
11627,4,5,0,397.08,110.51,94.0,57,0.6064,38,19,19,19,0.3333,22,0,0,1.48,0,0,0.0,0.0,4,4,0,9.93,12.83,65.54,2,12.83,22.92,31.67,0.0,30.57,0.0,0.0,0.0,0.0,30.57,0.0,0.0,0.0,31.67,31.76,0.0,17,282,2,4,1,4,4,564.71
11630,1,2,1,290.08,0.0,275.08,255,0.927,197,58,58,139,0.2275,2,2,1,54.67,1,0,51.79,51.79,0,0,0,0.0,51.09,174.2,2,16.35,0.0,0.0,109.15,2.87,0.0,33.79,0.0,109.15,2.87,0.0,0.0,33.79,0.0,8.11,121.15,22,241,0,0,1,4,4,773.68
11630,2,2,0,311.61,21.53,4.63,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.63,4.63,0,0.0,19.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,38,322,0,0,1,4,4,773.68
11631,1,8,1,82.18,0.0,67.18,1,0.0149,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,29.27,57.41,0,0.0,0.0,0.0,13.81,0.0,0.22,53.14,0.0,13.81,0.0,0.0,0.22,53.14,0.0,0.0,0.0,29,193,0,0,1,4,4,568.18
11631,2,8,0,110.78,28.6,11.74,6,0.5113,6,0,0,6,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.86,5.86,0,0.0,6.39,6.39,1.04,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,6.39,0.0,4.3,17,252,0,0,1,4,4,568.18
11631,3,8,0,132.21,21.43,4.78,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.78,4.78,0,0.0,19.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,12,383,0,0,1,4,4,568.18
11631,4,8,0,263.53,131.31,113.45,44,0.3878,34,10,10,24,0.2273,4,2,1,17.59,2,0,7.45,7.45,2,1,0,28.24,27.37,63.44,0,0.0,8.88,8.88,31.02,9.59,0.0,0.0,0.0,31.02,9.59,0.0,0.0,0.0,8.88,42.4,21.57,63,359,3,4,1,4,4,568.18
11631,5,8,0,283.5,19.98,2.24,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,2.24,2.24,0,0.0,17.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,12,458,3,4,1,4,4,568.18
11631,6,8,0,316.83,33.33,15.56,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,15.56,15.56,0,0.0,30.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56,0.0,0.0,18,467,3,4,1,4,4,568.18
11631,7,8,0,372.54,55.71,37.7,14,0.3714,9,5,5,4,0.3571,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,17.88,21.56,0,0.0,6.04,6.04,0.0,5.23,0.0,0.0,0.0,0.0,5.23,0.0,0.0,0.0,6.04,26.43,0.0,12,582,3,4,1,4,4,568.18
11631,8,8,0,398.86,26.32,9.03,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.01,5.01,0,0.0,24.03,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,2.74,0.0,6.29,0.0,0.0,44,574,3,4,1,4,4,568.18
11632,1,5,1,240.2,0.0,225.2,109,0.484,61,41,41,22,0.3761,7,2,1,14.76,2,0,5.2,5.2,4,3,0,9.56,21.07,128.22,0,0.0,0.0,0.0,43.36,29.88,0.0,54.55,2.81,43.36,27.07,2.81,0.0,54.55,0.0,56.67,40.73,18,145,3,4,1,4,4,715.9
11632,4,5,0,415.47,146.19,128.91,78,0.6051,45,30,30,15,0.3846,1,1,1,0.0,1,0,31.04,31.04,0,0,0,0.0,29.01,86.04,0,0.0,11.31,11.31,0.0,31.57,0.0,0.0,0.0,0.0,31.57,0.0,0.0,0.0,11.31,86.02,0.0,47,156,3,4,1,4,4,715.9
11632,5,5,0,445.95,30.48,14.43,2,0.1386,1,1,1,0,0.5,5,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,3.48,3.48,0,0.0,3.77,3.77,0.0,2.47,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,3.77,8.19,0.0,47,214,3,4,1,4,4,715.9
11635,1,5,1,246.85,0.0,231.85,84,0.3623,70,4,4,68,0.0476,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,15.87,131.33,0,0.0,0.0,0.0,40.59,0.0,0.0,55.02,0.0,40.59,0.0,0.0,0.0,55.02,0.0,0.0,136.23,201,296,0,0,1,4,4,881.62
